Sausages with tomato sauce - Zwan - Unilever Belgium N.V.;5.7;0;0;310;0;5.9;1.7
Salami. ring sausage. pure pork - Delhaize - Delhaize groupe;0.3;0;0;1800;0;27.6;0.3
salami garlic-free 365 - Delhaize - 365 - Delhaize groupe;0.5;0;0;1000;0;20;0.2
Ham. cooked lightly fried for extra flavor - Weight Watchers - Imperial Meat Products;1.3;0;0;664;0;22.3;1.3
Horsemeat smoked - Equinox - Equinox N.V.;1;0;0;1920;0;24;1
Horsemeat smoked 135g - Carrefour - Carrefour Belgium;1.9;0;0;1360;0;23;1.9
Turkey breast in slices bio - Delhaize - BIO - Delhaize groupe;2.3;0;0;800;0;20.5;2.3
Ham. cooked black forest - Delhaize - Delhaize groupe;0.5;0;0;1700;0;22.3;0.5
Ham. cooked ham - sandwich - Delhaize - Delhaize groupe;1;0;0;760;0;21.5;1
Sausage. fuet. Spanish - Delhaize - Delhaize groupe;2.1;0;0;1730;0;29.3;2.1
Ham. defatted & rindless ham Meesterlyck - Carrefour - Carrefour Belgium;0.4;0;0;770;0;22;0.4
Turkey fillet 150g - Carrefour - Carrefour Belgium;0.5;0;0;780;0;21;0.5
Turkey ham;1;370;300;810;0;21;0.7
Head cheese in tomato sauce 200g - Carrefour - Carrefour Belgium;5;0;0;752;0;14;2.5
Ham. Italian 100g - Carrefour - Carrefour Belgium;0.1;0;0;2316;0;27;0.1
Ham. italian ham - traiteur - Carrefour - Carrefour Belgium;0.1;0;0;2000;0;26;0.1
Porchetta - Delhaize - Delhaize groupe;4;0;0;880;0;18;1.5
Pork and beef in can - Zwan - Unilever Belgium N.V.;4.6;0;0;850;0;11.4;0
Ham. Speck Alto Adige IGP - Delhaize - Taste of Inspirations - Delhaize groupe;0.5;0;0;1480;0;28.4;0.3
Roast pork. toascaans - Carrefour Sélection - Carrefour Belgium;1;0;0;800;0;19;1
Salami maison - Imperial - Imperial Meat Products;0.1;0;0;1269;0;18.7;0.1
Meatloaf in slices n°55 - Delhaize - Delhaize groupe;3.7;0;0;680;0;17.1;2
Headcheese. pork;1;69;80;560;0;14.5;0.3
Ham. italian ham 40g - Carrefour - Carrefour Belgium;0.5;0;0;2400;0;31;0.5
Beef burger organic - Carrefour BIO - Carrefour Belgium;0.4;0;0;400;0;20;0
Duck. duck confit - Delhaize - Delhaize groupe;0;0;0;700;0;21.6;0
Sausage of Paris. 125g - Carrefour - Carrefour Belgium;3;0;0;800;0;15;1.2
Sausage. mini marcassou family pack - Marcassou - Champlon Salaison S.A.;0.2;0;0;1574;0;28;0.2
Tapas. iberian - Carrefour Sélection - Carrefour Belgium;1;0;0;2160;0;33;0.4
Luncheon meat in slices - Delhaize - Delhaize groupe;0.8;0;0;800;0;12.4;0.6
Grisonmeat. dried 100g - Carrefour - Carrefour Belgium;1;0;0;1900;0;41;1
Minced meat. seasoned. beef. raw;1.7;283;0;568;0;16;0.3
Sausage. Bifi midget nature - Bifi - Unilever Belgium N.V.;0.8;0;0;1100;0;22;0.8
Chicken Nuggets 500g - Carrefour - Carrefour Belgium;17;0;0;520;0;10;2.3
Ham of Savoy - Delhaize - Delhaize groupe;1.2;0;0;2600;0;31.6;1.1
Minced meat. pork and beef mince 600g - Carrefour - Carrefour Belgium;4.7;0;0;689;0;16.4;0.7
Head cheese of Ghent - Carrefour - Carrefour Belgium;0;0;0;600;0;16;0
Meatballs soup - Carrefour - Carrefour Belgium;9;0;0;920;0;13;2
Hamburgers x4 - Iglo - Iglo Belgium SA/NV;1.9;0;0;0;0;16;0.5
Bacon. salted 150g - Dulano - Lidl Belgium GmbH;0.5;0;0;1520;0;21;0.5
Ham raw sliced - Delhaize - Delhaize groupe;0.5;0;0;2400;0;24;0.5
Pate Chimay - Carrefour - Carrefour Belgium;4.2;0;0;800;0;13.6;2
Salami. pavé with green pepper in slices - Delhaize - Taste of Inspirations - Delhaize groupe;2.7;0;0;2180;0;24.2;0.1
Salami Popular Hongrois - Imperial - Imperial Meat Products;0.1;0;0;1294;0;19.1;0.1
Pastrami;0.5;306;340;1150;0;21.1;0.4
Salami royal mini - Imperial - Imperial Meat Products;0.1;0;0;1397;0;18.2;0.1
Roast chickenfilet - Cornby - Dacor;4;0;0;787;0;17;0
Turkey wok strips - Carrefour - Carrefour Belgium;3.5;0;0;530;0;20.5;1.2
Minced meat. pork-calf. seasoned. raw;0;270;169;497;0;14;0
Meatloaf provençal 1/2 - Cornby - Dacor;2.4;0;0;921;0;12.8;1.4
Cocktail sausages. 14 pieces - Carrefour - Carrefour Belgium;1;0;0;680;0;11;1
Sausage. pork-veal. raw;0;280;338;836;0;18.3;0
Pate. wild boar in block - Delhaize - Delhaize groupe;5;0;0;520;0;14;1.2
Chicken Roulade. italian sliced n°48 - Delhaize - Delhaize groupe;1;0;0;720;0;16.2;1
Salad. ham-leek - Delhaize - Delhaize groupe;3.8;0;0;470;0;6.5;2.6
Chicken breast . pesto sliced n°58 - Delhaize - Delhaize groupe;0.7;0;0;1000;0;19.6;0.7
Preserved beef skewer - Carrefour - Carrefour Belgium;0.2;0;0;143;0;19;0.2
Smoked Simmental Beef Tackle - Carrefour Sélection - Carrefour Belgium;0;0;0;920;0;21;0
Ham Tyrolean Di Speck - Delhaize - Delhaize groupe;0;0;0;1800;0;26;0
Luncheon sausage with mushrooms - Cornby - Dacor;3;0;0;817;0;9.3;1.6
Sausage. parsley sausage - Carrefour - Carrefour Belgium;6.4;0;0;768;0;12;3.8
Veal. smoked - Delhaize - Delhaize groupe;5;0;0;860;0;20.2;1.7
Coppa. 120g - Carrefour - Carrefour Belgium;0;0;0;1720;0;27;0
Chicken skewer Souvlaki - Carrefour - Carrefour Belgium;0.6;0;0;450;0;21.7;0.3
Bacon. young half - Imperial - Imperial Meat Products;0.5;0;0;1652;0;26;0.5
Salami pain d'ardenne 100g - Marcassou - Champlon Salaison S.A.;0.1;0;0;1647;0;28;0.1
Bacon. smoked 150g - Dulano - Lidl Belgium GmbH;0.5;0;0;1520;0;21;0.5
Salami sticks. nature - Carrefour - Carrefour Belgium;1.8;0;0;2000;0;36;0.8
Horsemeat smoked sliced - Delhaize - Delhaize groupe;2;0;0;1560;0;23;1.6
Ham. smoked with honey edelham - Herta - Nestlé Belgilux S.A.;0.6;0;0;760;0;21;0.6
Bacon. smoked bacon sliced thick - Delhaize - Delhaize groupe;0.3;0;0;1200;0;15;0.3
Salad. surimi crab - Delhaize - Delhaize groupe;8.8;0;0;220;0;6.5;2.3
Ham. Gran Antipasto - Carrefour - Carrefour Belgium;0.5;0;0;1720;0;30;0.2
Mini meatballs 400g - Carrefour Discount - Carrefour Belgium;11;0;0;880;0;12;1.3
Beef. roastbeef. roasted;0;428;248;203;0;29.7;0
Sausage. veal sausage. yellow - Cornby - Dacor;2.6;0;0;787;0;10.7;1.1
Ham old way cooked sliced - Delhaize - Delhaize groupe;0.7;0;0;750;0;21.5;0.7
Head cheese. Kip kap - Delhaize - Delhaize groupe;0.1;0;0;700;0;13;0.1
Pork sausage. discount - Carrefour Discount - Carrefour Belgium;1;0;0;349;0;18;0.1
Chicken wings turmeric - Carrefour - Carrefour Belgium;5;0;0;200;0;17.4;0.7
Ham. coppa - Carrefour - Carrefour Belgium;0;0;0;1132;0;23;0
Pate. country pâté. 150g - Carrefour - Carrefour Belgium;2.6;0;0;680;0;11;0.9
Salami. with garlic - Carrefour - Carrefour Belgium;0.3;0;0;1100;0;19;0.2
Roasted chicken fillet - Cornby - Dacor;1;0;0;759;0;19.4;1
Hamburger Angus beef - Carrefour - Carrefour Belgium;0.9;0;0;280;0;19.2;0.6
Salami with garlic 150g - Lemaître - Delhaize groupe;0.9;0;0;1800;0;22.9;0.1
Tongue. beef. boiled - Delhaize - Delhaize groupe;1.5;0;0;760;0;20;0.7
Schnitzel. poultry. breaded;14.5;273;232;431;0;16.5;3
Cooked ham. 150g - Carrefour - Carrefour Belgium;0;0;0;800;0;19;0
Plate of sauerkraut - Delhaize - Delhaize groupe;1.4;0;0;750;0;6.1;0.9
Burger toffu grills spinach & cheese - Lima - Lima N.V.;23;0;0;350;0;11.6;0.2
Burger tofu grills falafel bio - Lima - Lima N.V.;24;0;0;480;0;9;0.8
Burger tofu grills pumpkin bio - Lima - Lima N.V.;15.5;0;0;470;0;9.6;2.3
Burger vegi grills quinoa. chickpeas primeur bio - Lima - Lima N.V.;18.8;0;0;660;0;4.5;4
Burger vegi-grills curry bio - Lima - Lima N.V.;16;0;0;360;0;4.6;4
Burger vegi-grills seitan cheese bio - Lima - Lima N.V.;18.8;0;0;425;0;17.5;0
Burger vegi-grills seitan muschroom bio - Lima - Lima N.V.;20.7;0;0;420;0;12.3;0
Burger vegi-grills seitan provence bio - Lima - Lima N.V.;12.2;0;0;440;0;14.9;0
Burger. croq'soja curry & poppy seeds bio express - Céréal Bio - 44Nutrition & Santé Benelux nv/sa;6.6;0;0;440;0;14;1.9
Burger. croq'soja on Provencal way bio express - Céréal Bio - 44Nutrition & Santé Benelux nv/sa;4;0;0;480;0;14;2.1
Burger. croq'soja with cheese bio express - Céréal Bio - 44Nutrition & Santé Benelux nv/sa;4;0;0;452;0;14;2.1
Falafel. unprepared;23.8;174;52;440;0;8.5;0.9
Meat substitute. breaded. myco-protein;14;113;160;469;0;10.5;2.5
Meat substitute. myco-protein;5.5;150;236;448;0;14;1.4
Meat substitute. seitan and soy prepared;12.2;0;0;300;0;14.9;0
Meat substitute. seitan prepared;6;155;0;400;0;21.3;0.5
Nuggets. veggie. pre-fried;16.9;0;0;770;0;14.2;2.5
Quorn fillet. uncooked - Quorn - Marlow Foods Ltd;5.9;0;0;400;0;12.6;1.8
Quorn minced. uncooked - Quorn - Marlow Foods Ltd;5.5;0;0;500;0;13;0.5
Quorn pieces. uncooked - Quorn - Marlow Foods Ltd;5.8;0;0;300;0;14;1.3
Sausage seitan bio - Lima - Lima N.V.;17.4;0;0;0;0;22;0
Seitan bio in glass jar - Lima - Lima N.V.;4.1;58;0;450;0;21.3;2
Seitan gourmet grill bio - Lima - Lima N.V.;6.2;0;0;500;0;19.1;0.5
Seitan gourmet original bio - Lima - Lima N.V.;6;0;0;400;0;17.5;0.4
Seitan gourmet spelt bio - Lima - Lima N.V.;6.4;0;0;400;0;18.6;0.2
Seitan nature bio - Lima - Lima N.V.;5.6;0;0;360;0;26.7;0.7
Silky tofu. organic - Céréal Bio - 44Nutrition & Santé Benelux nv/sa;1.4;0;0;12;0;5.2;0.9
Smoked tempeh bio - Lima - Lima N.V.;2.5;0;0;300;0;21.7;0.4
Tempeh;1.3;402;243;250;0;19;0.6
Tempeh nature bio - Lima - Lima N.V.;1.9;400;260;200;0;16.7;0.3
Tofu;2;67;130;2;0;13.5;0.5
Tofu nature 250g - Céréal Bio - 44Nutrition & Santé Benelux nv/sa;1;0;0;4;0;15;0.5
Tofu nature bio - Lima - Lima N.V.;3.7;0;0;0;0;15.7;0
Tofu wok mariné à l'orientale bio - Lima - Lima N.V.;1;0;0;610;0;17.8;0
Tofu. pre-fried;2.9;129;213;520;0;17.2;0.7
Tofu-wok mariné bio - Lima - Lima N.V.;1;0;0;610;0;17.8;0
Vegan burger with soya;5.6;0;0;420;0;14;2
Vegan burger with vegetable proteins;15.5;128;28;450;0;9.6;1.1
Vegan burger without soya;26;123;116;336;0;6;1.7
Veggie burger with soya;5.7;413;155;653;0;16.3;2.7
Veggie burger with vegetable proteins;21.5;139;156;400;0;9;1
Veggie burger without soya;32;189;219;432;0;10.2;0.5
Alaska Pollock;0;216;376;220;0;16.8;0
Alaska pollock Sea Fresh - Iglo - Iglo Belgium SA/NV;0;0;376;220;0;16.9;0
Anchovy;0;278;233;148;0;20.1;0
Atlantic salmon Sea Fresh Suprême - Iglo - Iglo Belgium SA/NV;0;0;240;60;0;20;0
Atlantishe Cod fillet 465g - Iglo - Iglo Belgium SA/NV;0;340;180;250;0;17;0
Brill without skin;0.1;357;180;90;0;20;0.1
Butterfish;0;375;240;89;0;18.3;0
Caalfish MSC - Iglo - Iglo Belgium SA/NV;0;0;0;0;0;21;0
Carp;0;306;216;100;0;18;0
Carpaccio of natuur salmon - Carrefour - Carrefour Belgium;0.1;0;0;40;0;19.9;0
Clam;2.8;314;107;56;0;9.2;0
Cod;0;380;180;67;0;16.4;0
Cod fillet 4x - Iglo - Iglo Belgium SA/NV;0;340;180;180;0;17;0
Cod Sea Fresh 400g - Iglo - Iglo Belgium SA/NV;0;0;180;80;0;17.4;0
Conger;0;278;187;173;0;19;0
Crab. Alaska King. raw;0;204;219;836;0;18.3;0
Cuttlefish;0;273;143;110;0;16;0
Dab;0;298;260;80;0;17.4;0
Fish. fat. raw;0;374;0;80;0;18.3;0
Fish. lean. raw;0;315;199;80;0;17.4;0
Fish. mid-fat. raw;0;394;244;81;0;18.2;0
Freshwater crayfish;0;260;226;253;0;16;0
Freshwater eel;0;281;234;41;0;15;0
Frog's legs;0;310;147;55;0;14.5;0
Frog's legs 23/33 frozen - Delhaize - Delhaize groupe;0;0;0;100;0;16.4;0
Gilthead sea bream;0;474;244;33;0;19.7;0
Gray North Sea shrimp 125g - Carrefour - Carrefour Belgium;0;0;0;760;0;20;0
Gray plaice medallion - Carrefour Sélection - Carrefour Belgium;0.8;0;0;0;0;15.7;0
Haddock;0;357;203;98;0;18.2;0
Halibut. Atlantic;0;412;202;71;0;20.1;0
Halibut. Greenland;0;308;187;40;0;13.2;0
Herring;0;381;284;594;0;18;0
Herring. young;0;284;260;1051;0;18;0
Lemon sole;0;0;0;0;0;17.4;0
Ling;0;315;198;61;0;18.4;0
Lobster;0;260;234;270;0;18.2;0
Mackerel;0;380;244;80;0;18.7;0
Monkfish;0;297;225;180;0;15.5;0
Monkfish fillets Sea Fresh - Iglo - Iglo Belgium SA/NV;0;0;140;120;0;15;0
Nile perch;0;316;198;154;0;19.1;0
North Sea shrimp 200g - Carrefour Discount - Carrefour Belgium;0.4;0;0;632;0;19.5;0.3
Norway lobster;0.8;213;144;341;0;19.6;0
Oyster;4.2;250;157;290;0;10.2;0
Oyster. creuse;3.9;156;135;211;0;7.1;0
Pacific red salmon Sea Fresh - Iglo - Iglo Belgium SA/NV;0;0;230;70;0;21.1;0
Pangasius raw - Iglo - Iglo Belgium SA/NV;0;293;166;204;0;14.9;0
Peeled shrimp - La Caldera - Lidl Belgium GmbH;0.5;0;0;800;0;20;0
Pike;0;300;192;100;0;18.4;0
Pike perch;0;391;194;24;0;19.2;0
Plaice;0;326;200;120;0;13.4;0
Pout whiting;0.2;339;160;95;0;17.8;0.2
Praws Sea Fresh - Iglo - Iglo Belgium SA/NV;0;0;0;488;0;13;0
Ray;0;300;240;100;0;20.7;0
Ray. wings;0;0;0;0;0;22;0
Redfish;0;300;200;81;0;18.2;0
Saithe Pollock;0;440;170;40;0;17.2;0
Salmon trout;0;394;311;42;0;21.4;0
Salmon with skin;0;372;268;45;0;18.4;0
Salmon. raw;0;374;211;34;0;18;0
Sandy dogfish;0.2;223;150;120;0;21.4;0.2
Sardines;0;375;258;100;0;19.4;0
Scallop;3;420;208;150;0;15;0
Scallops 400g - Carrefour Sélection - Carrefour Belgium;3;0;0;398;0;15;0
Sea bream;0;307;223;81;0;18.7;0
Shrimp tails. raw. easy - Carrefour - Carrefour Belgium;0;0;0;300;0;12.2;0
Shrimp tails. raw. unshelled - Carrefour - Carrefour Belgium;0;0;0;300;0;12.2;0
Snail. escargot;2;382;272;70;0;16;0
Sole;0;353;200;98;0;17.5;0
Supreme of cod Sea Fresh - Iglo - Iglo Belgium SA/NV;0;0;180;80;0;17.4;0
Surimi;9.8;97;282;604;0;7.4;1.6
Swordfish;0;486;506;87;0;18.1;0
Tench;0;400;207;33;0;18;0
Tiger prawn tails - Carrefour - Carrefour Belgium;0;0;0;200;0;13.5;0
Tiger prawns. raw. extra - Carrefour - Carrefour Belgium;0.4;0;0;92;0;18.7;0
Trout;0;365;226;50;0;18.4;0
Tub gurnard;0.1;398;200;52;0;19.3;0.1
Tuna;0;425;200;46;0;27.4;0
Turbot;0;290;159;114;0;16.7;0
Whiting;0;360;183;115;0;17.4;0
Wolf fish;0;282;179;76;0;17.6;0
Anchovies fillets rolled in olive oil 47g - Violet - Bisschops - Verachter NV- SA;0;0;0;0;0;20;0
Anchovies fillets salted in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;4700;0;20;0
Anchovies fillets stretched in soya oil 365g/790g - Violet - Bisschops - Verachter NV- SA;0;0;0;0;0;20;0
Anchovies stretched in olive oil 50g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;0;0;20;0
Anchovies. strips. olive oil - Delhaize - Delhaize groupe;0;0;0;1440;0;20;0
Anchovy canned in oil;0;184;174;4562;0;20;0
Anchovy fillets in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0.4;0;0;6000;0;23;0.3
Anchovy fillets in olive oil in glass jar - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;470;0;25;0
Anchovy fillets in spicy sauce - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;470;0;20;0
Anchovy fillets provençal style - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;470;0;25;0
Anchovy fillets rolled with capers in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;470;0;20;0
Anchovy fillets rolled with capers in olive oil in glass jarr - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;470;0;20;0
Anchovy marinaded in oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;184;207;1140;0;20.2;0
Anchovy paste - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;60;0;20;0
Anchovy skewers - Carrefour - Carrefour Belgium;1.3;0;0;1560;0;15.3;0.3
Caviar. substitute;1;68;83;2054;0;11.2;1
Crab canned in brine;0;9;140;482;0;17;0
Crab extra - IMPERIAL - Sopralex & Uwmerken N.V.;1;0;0;500;0;11;0
Crab fancy king without cartilage - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;430;0;17.5;0
Crab. fancy queen - IMPERIAL - Sopralex & Uwmerken N.V.;0.3;0;0;550;0;18;0.3
Crabmeat natural 1885g - Violet - Bisschops - Verachter NV- SA;0.2;0;0;600;0;18.6;0
Fancy white tuna in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;297;294;286;0;24.7;0
Haddock liver. slightly smoked - IMPERIAL - Sopralex & Uwmerken N.V.;1;0;0;60;0;4.5;0
Herring fillet in vinegar - Carrefour Discount - Carrefour Belgium;1;0;0;80;0;13;0.5
Herring fillet in vinegar 200G - Carrefour - Carrefour Belgium;1;0;0;1110;0;13;0.5
Herring fillets with vinegar 180g - Carrefour - Carrefour Belgium;1;0;0;1110;0;13.4;0.5
Herring fillets with vinegar in preserving jar - Carrefour - Carrefour Belgium;6.4;0;0;750;0;16.5;6.4
King Crab without cartilage 190g/350g - Violet - Bisschops - Verachter NV- SA;0.9;0;0;0;0;17.7;0
Kippers. smoked. in olive oil and brine - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;0;0;21.6;0
Lobster Wild. Canada - IMPERIAL - Sopralex & Uwmerken N.V.;0.2;0;0;340;0;21;0
Mackerel fillets in brine - Feuille D'Or - Norway Foods (Europe);0;0;0;551;0;19;0
Mackerel fillets in brine - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;120;0;27.2;0
Mackerel fillets in chili tomato sauce - Feuille D'Or - Norway Foods (Europe);3.9;0;0;389;0;14.3;2.8
Mackerel fillets in chilli sauce - IMPERIAL - Sopralex & Uwmerken N.V.;2.4;0;0;87;0;14.1;2.3
Mackerel fillets in curry sauce - Feuille D'Or - Norway Foods (Europe);3.2;0;0;708;0;14;2.3
Mackerel fillets in Dijon mustard sauce with withe wine - IMPERIAL - Sopralex & Uwmerken N.V.;1.6;0;0;105;0;12.4;1.4
Mackerel fillets in highly seasoned sauce 125g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;386;0;21.7;0
Mackerel fillets in mustard sauce - Feuille D'Or - Norway Foods (Europe);2.8;0;0;708;0;15;2.2
Mackerel fillets in olive oil 90g/125g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;386;0;21.7;0
Mackerel fillets in onion and tomato sauce - Feuille D'Or - Norway Foods (Europe);4.6;0;0;477;0;12.8;1.9
Mackerel fillets in pure fish oil - Feuille D'Or - Norway Foods (Europe);0;0;0;411;0;20;0
Mackerel fillets in soya oil 2000g - Violet - Bisschops - Verachter NV- SA;2;0;0;500;0;16;1
Mackerel fillets in tarragon sauce - Feuille D'Or - Norway Foods (Europe);2.8;0;0;660;0;15;1.9
Mackerel fillets in tomato ketchup - IMPERIAL - Sopralex & Uwmerken N.V.;9.1;0;0;60;0;14.3;7.3
Mackerel fillets in tomato sauce - IMPERIAL - Sopralex & Uwmerken N.V.;1;0;0;360;0;27;0
Mackerel fillets marinated in white wine - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;390;0;15.3;0
Mackerel fillets. in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0.6;0;0;280;0;18.7;0.5
Mackerel in tomato sauce and basil - Delhaize - Delhaize groupe;2.7;288;150;460;0;15.7;1.7
Mackerel. canned in brine;0;339;0;336;0;24.2;0
Mackerel. canned in oil;0;279;162;386;0;20.5;0
Mackerel. canned in tomato sauce;3;288;150;425;0;15;1.9
Mackerelfilet in old mustard sauce - Delhaize - Delhaize groupe;0;0;0;590;0;13.8;0
Mackerelfillets in olive oil. from Portugal - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;300;0;27;0
Octopus salad in vegetable oil - IMPERIAL - Sopralex & Uwmerken N.V.;6.4;0;0;710;0;11.6;0
Pilchard canned in tomato sauce;0.7;272;248;504;0;15;0.6
Pilchards in tomato sauce - IMPERIAL - Sopralex & Uwmerken N.V.;0.5;234;248;509;0;18;0
Rollmops with vinegar - Carrefour - Carrefour Belgium;1.7;0;0;845;0;13;0.5
Rollmops with vinegar in preserving jar - Carrefour - Carrefour Belgium;7.7;0;0;690;0;10.9;7.5
Rolls of herring. nature - Carrefour - Carrefour Belgium;16.2;0;0;910;0;10.2;16.2
Salmon extra pink Pacific - Delhaize - Delhaize groupe;0;0;0;500;0;16.3;0
Salmon pink without skin and without bones canned - Delhaize - Delhaize groupe;0;0;0;360;0;19;0
Salmon slice in brine - IMPERIAL - Sopralex & Uwmerken N.V.;0.5;0;0;130;0;21.9;0
Salmon. canned in brine;0;332;292;470;0;19.5;0
Sardine in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;417;0;228;0;24;0
Sardine with basil in vegetable oil - IMPERIAL - Sopralex & Uwmerken N.V.;3;0;0;630;0;20.2;0.5
Sardines canned in oil;0;382;347;221;0;24;0
Sardines canned in tomato sauce;0.5;335;420;350;0;18;0.3
Sardines in brine - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;100;0;20.6;0
Sardines in highly seasoned sauce 120g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;400;0;20;0
Sardines in hot peppers and sunfloweroil - Delhaize - Delhaize groupe;0;0;0;510;0;23;0
Sardines in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;430;220;0;20;0
Sardines in olive oil 90g/125g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;220;0;24;0
Sardines in olive oil boneless. skinless - Delhaize - 365 - Delhaize groupe;0;0;0;400;0;23.2;0
Sardines in olive oil boneless. skinless 105g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;220;0;24;0
Sardines in tomato sauce - IMPERIAL - Sopralex & Uwmerken N.V.;1;0;0;220;0;18;0
Sardines in tomato sauce 105g - La Chasse - Bisschops - Verachter NV- SA;0;0;0;350;0;18;0
Sardines skinless and boneless in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;220;0;26;0
Shrimp. Tiny - IMPERIAL - Sopralex & Uwmerken N.V.;0.9;0;0;575;0;14.1;0
Slice of tuna Yellowfin in brine - IMPERIAL - Sopralex & Uwmerken N.V.;24;316;190;254;0;24.5;0
Tuna canned in brine;0;316;308;363;0;24.2;0
Tuna canned in oil;0;233;354;400;0;25.5;0
Tuna filets ventresca in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0.1;0;0;461;0;26.8;0
Tuna in brine 200g/2900g - Violet - Bisschops - Verachter NV- SA;0;0;0;0;0;23.5;0
Tuna in soya oil 200g/3000g - Violet - Bisschops - Verachter NV- SA;0;0;0;0;0;27.1;0
Tuna slice yellowfin in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;27.5;0;0;272;0;23.3;0
Tuna steak yellowfin in brine - IMPERIAL - Sopralex & Uwmerken N.V.;47.5;0;0;254;0;25.3;0
Tuna white in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;280;0;25;0
Tuna with vegetables - IMPERIAL - Sopralex & Uwmerken N.V.;6.3;0;0;369;0;13;4.2
Tuna yellowfin in brine - IMPERIAL - Sopralex & Uwmerken N.V.;0.5;0;425;300;0;21;0
Tuna yellowfin in olive oil - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;294;300;0;26;0
UIT GAMMA King crab - Carrefour Sélection - Carrefour Belgium;0.2;0;0;380;0;21.4;0
Wild pacific salmon extra fancy pink - IMPERIAL - Sopralex & Uwmerken N.V.;0;332;296;360;0;21;0
Wild pacific salmon red - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;292;460;0;21;0
Wild salmon pacific coho medium red - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;460;0;19;0
Wild salmon pacific without skin or bones - IMPERIAL - Sopralex & Uwmerken N.V.;0;0;0;480;0;19;0
Alaska hake fillet meunière - Carrefour - Carrefour Belgium;11.5;0;0;461;0;13;1.4
Alaska pollack. breaded - Carrefour - Carrefour Belgium;17;0;0;349;0;11;0.5
Alaska pollock with grated potato - Carrefour - Carrefour Belgium;12;0;0;348;0;7.9;0.4
Anchovies oriental style - Carrefour - Carrefour Belgium;0.6;0;0;804;0;20;0.6
Anchovies with garlic - Carrefour - Carrefour Belgium;5;0;0;664;0;20;5
Anchovies. anchovy straight strips in olive oil - Carrefour - Carrefour Belgium;0;0;0;5680;0;26;0
Bites of herring. curry-mango sauce - Carrefour - Carrefour Belgium;8.1;0;0;520;0;6.7;7.9
Breaded cod fillet - Carrefour - Carrefour Belgium;19;0;0;200;0;13;1.4
Breaded cod fillets - Iglo - Iglo Belgium SA/NV;9;0;146;260;0;15;0.6
Burger cod - Carrefour Discount - Carrefour Belgium;18.1;0;0;484;0;12.1;0.5
Calamari salad - Carrefour - Carrefour Belgium;2.4;0;0;700;0;6.3;2.4
Coalfish. Breaded Alaska coalfish 400g - Iglo - Iglo Belgium SA/NV;25;0;0;0;0;12;1.1
Cockle meat. cooked;3.2;248;110;999;0;12.3;0.2
Cod fish & chips - Carrefour - Carrefour Belgium;12;0;0;393;0;14;0.5
Cod. cooked;0;310;330;100;0;23;0
Conger. smoked;0;218;260;626;0;17.9;0
"Cooked and peeled shrimp ""extra"" - Carrefour - Carrefour Belgium";0;0;0;960;0;18;0
"Cooked and peeled shrimp ""jumbo"" - Carrefour - Carrefour Belgium";0;0;0;960;0;18;0
Cooked mussels. in vinegar - Carrefour - Carrefour Belgium;2.2;0;0;372;0;17.2;0
Cooked peeled North Sea shrimps - Carrefour - Carrefour Belgium;0;0;0;760;0;20;0
Cooked peeled North Sea shrimps 100g - Carrefour Sélection - Carrefour Belgium;0;0;0;760;0;20;0
"Cooked peeled shrimp ""with tail"" - Carrefour - Carrefour Belgium";0;0;0;960;0;18;0
Cooked salmon salad - Carrefour - Carrefour Belgium;4;0;0;320;0;15;2
Crab salad - Carrefour - Carrefour Belgium;4;0;0;480;0;9.3;1.3
Crab. Alaska King. boiled;0;262;280;1072;0;19.4;0
